var,feature_importance,rank
cat111_E,0.0015212391273197769,81
cat105_F,0.0015195885573513592,82
cat38_B,0.0015103698014320751,83
cat75_B,0.0015023655752612274,84
cat87_B,0.001490929054745589,85
cat13_A,0.0014791323997117604,86
cat73_A,0.001472660245214415,87
cat110_CS,0.00146058258099032,88
cat112_E,0.0014604874062703068,89
cat103_C,0.0014553171677512049,90
cat106_G,0.001423869626329153,91
cat107_G,0.0014235344384465247,92
cat92_H,0.0014190910201576548,93
cat5_A,0.0014056975088411491,94
cat38_A,0.001403130408699824,95
cat110_EB,0.0013785528227614706,96
cat13_B,0.0013623718582548385,97
cat110_CL,0.0013567341673560017,98
cat101_D,0.0013313601645346513,99
cat44_B,0.001326641516748649,100
cat94_D,0.00131858310567478,101
cat115_O,0.0012896105618740601,102
cat100_O,0.0012886603558123903,103
cat110_BT,0.001287254977431646,104
cat91_C,0.0012553938806662264,105
cat110_CO,0.0012454214664889853,106
cat25_B,0.0012377701266307528,107
cat112_AN,0.0012121926929553343,108
cat106_H,0.0012038093500034753,109
cat106_F,0.0011989743616070264,110
cat26_B,0.0011934701902485349,111
cat105_G,0.0011910841972779622,112
cat108_B,0.001191046657719314,113
cat80_A,0.0011909116021779156,114
cat108_K,0.001187128928644683,115
cat27_B,0.0011389581441489478,116
cat49_A,0.0011379979269269041,117
cat101_C,0.001119201307257062,118
cat95_C,0.0011185878941095755,119
cat100_B,0.0011076719273137843,120
cat4_B,0.0011052134388522344,121
cat91_G,0.001095103980544929,122
cat92_A,0.0010914438590832296,123
cat115_N,0.0010908631075863269,124
cat9_A,0.0010663494371021048,125
cat100_N,0.0010609116398037932,126
cat112_AI,0.0010597854928356466,127
cat104_G,0.0010519019686405905,128
cat97_C,0.0010448126547902598,129
cat112_N,0.001042675637440391,130
cat52_A,0.001039783864367543,131
cat107_F,0.0010340553753505212,132
cat106_I,0.0010290050608902253,133
cat104_E,0.0010270304044940341,134
cat115_K,0.001026588420252159,135
cat101_A,0.0010195932670036948,136
cat115_J,0.001019511094072647,137
cat97_A,0.001019277791816128,138
cat94_B,0.0010113675138535931,139
cat37_A,0.0010111022203316798,140
cat116_DJ,0.0009966394709290697,141
cat107_K,0.0009954720765092784,142
cat112_AP,0.0009953689128864426,143
cat52_B,0.0009810421826973808,144
cat10_A,0.0009777161290468962,145
cat37_B,0.000964047067351164,146
cat116_HK,0.0009520548563242835,147
cat107_J,0.0009517306955038315,148
cat113_BM,0.000946851861392081,149
cat101_F,0.0009371511203768786,150
cat101_G,0.0009348279157862726,151
cat112_AF,0.0009309602828378788,152
cat114_J,0.0009283100088972519,153
cat36_B,0.0009067258129876526,154
cat107_I,0.0009003144452857503,155
cat112_AK,0.0008936961948727693,156
cat97_E,0.0008830788360034881,157
cat103_D,0.0008751609419462025,158
cat79_A,0.0008672656118620709,159
cat87_C,0.0008592729307838148,160
cat114_A,0.0008509133611688897,161
cat107_H,0.000847576915444643,162
cat112_S,0.0008472294926267251,163
cat50_B,0.0008466234363800844,164
cat113_AE,0.0008352275542865174,165
cat87_D,0.0008300080159150945,166
cat1_A,0.0008245509432525767,167
cat113_AX,0.000808975615041408,168
cat109_AB,0.0008054147300941257,169
cat23_A,0.0007904376091799504,170
cat6_A,0.0007871955329196568,171
cat76_A,0.0007840562339332663,172
cat115_P,0.0007828991769212998,173
cat96_E,0.0007803729822904319,174
cat110_EL,0.0007742875363690894,175
cat83_C,0.0007498201444506734,176
cat84_D,0.0007453464418151544,177
cat25_A,0.0007445807635398241,178
cat105_H,0.0007363241541928979,179
cat115_L,0.0007273298267644995,180
cat95_D,0.0007172112947721813,181
cat103_A,0.0007068894350274115,182
cat107_L,0.0006984303276250124,183
cat115_M,0.0006963511828969807,184
cat104_F,0.0006961622278452826,185
cat112_F,0.0006858154994437829,186
cat102_C,0.0006848115770220655,187
cat114_F,0.0006754871564637462,188
cat77_B,0.0006709258102767762,189
cat100_M,0.0006660298212985419,190
cat116_GS,0.000657721688830394,191
cat104_H,0.0006514687826279545,192
cat115_I,0.0006496391870191445,193
cat11_A,0.0006432022458858249,194
cat9_B,0.0006394771774087428,195
cat82_C,0.0006240374983951068,196
cat116_DP,0.0006220892866862862,197
cat8_B,0.00062140324779535,198
cat80_B,0.0006204316381070284,199
cat3_A,0.000619352478423006,200
cat116_HG,0.0006126488727190782,201
cat112_AR,0.0006109230371202703,202
cat112_A,0.0006074440099112558,203
cat99_P,0.0005920474489153773,204
cat106_J,0.0005918695886723005,205
cat107_E,0.0005857812635263367,206
cat112_AX,0.0005844894313747958,207
cat116_HX,0.0005817818567004638,208
cat116_HQ,0.0005802065185120235,209
cat116_HV,0.0005723575424102635,210
cat8_A,0.0005714730734528544,211
cat113_AS,0.0005714236669796314,212
cat66_A,0.000569624225194252,213
cat113_AT,0.0005694350825053016,214
cat66_B,0.0005631208126129388,215
cat90_B,0.000561218694995929,216
cat108_A,0.0005610821554128405,217
cat76_B,0.0005608089638391483,218
cat112_Y,0.0005535449263060724,219
cat110_BP,0.0005508010992633596,220
cat101_I,0.0005497494302643707,221
cat103_E,0.000546749135953367,222
cat113_Y,0.0005465479340187276,223
cat40_B,0.0005451696954725608,224
cat94_C,0.0005443899704782505,225
cat112_C,0.0005379287218422786,226
cat100_D,0.0005375139862588226,227
cat111_G,0.0005351383108327287,228
cat115_Q,0.0005334011598638723,229
cat113_M,0.000530868736313521,230
cat81_C,0.0005250690155123829,231
cat112_O,0.000506199937634441,232
cat108_D,0.00049992722058913,233
cat110_DX,0.0004987489406807695,234
cat96_D,0.0004963853055535113,235
cat113_AN,0.0004957024285511319,236
cat102_B,0.0004940338522997686,237
cat93_A,0.0004911444185456063,238
cat99_D,0.0004887612555199343,239
cat101_J,0.0004873938940280799,240
cat110_BC,0.0004824750829820843,241
cat110_CQ,0.0004778981623448445,242
cat110_A,0.00047329595763865304,243
cat113_Q,0.0004679391634555143,244
cat74_B,0.0004642506826906444,245
cat113_H,0.0004605670229271335,246
cat116_IE,0.0004579324596700564,247
cat110_AI,0.000456340151236915,248
cat104_I,0.00045454480222129686,249
cat113_AD,0.0004512700606910728,250
cat93_B,0.0004494373830728722,251
cat105_D,0.0004452186364293107,252
cat19_A,0.0004440820273473545,253
cat106_E,0.0004428593883366499,254
cat89_A,0.0004398225279500084,255
cat95_E,0.0004349542964320652,256
cat31_B,0.0004347549969892019,257
cat113_AF,0.000434047889087306,258
cat112_AD,0.00042870810018888754,259
cat29_A,0.00042844808749761555,260
cat28_B,0.00042683745316162433,261
cat79_C,0.00042594449343919016,262
cat39_B,0.0004228594853643941,263
cat113_AJ,0.00042252050917878937,264
cat19_B,0.0004218973310173763,265
cat110_AC,0.0004192913386022376,266
cat45_A,0.00041749121786257637,267
cat114_N,0.0004074533720958593,268
cat71_B,0.00040536122175831096,269
cat112_AW,0.0004048954445933877,270
cat113_J,0.0004047698850774001,271
cat116_GE,0.0003989696637313781,272
cat116_GK,0.0003964581318393097,273
cat41_A,0.0003962090782381546,274
cat105_I,0.0003932019371908162,275
cat113_K,0.00039194936386511745,276
cat97_G,0.0003915938009552852,277
cat116_DC,0.00038966194272172856,278
cat113_S,0.00038863350236243495,279
cat104_D,0.0003852199182557021,280
cat113_A,0.0003815899486633405,281
cat112_G,0.00038155171276662615,282
cat86_B,0.0003813837626951113,283
cat114_I,0.000378838520969605,284
cat110_CM,0.00037740854541282106,285
cat100_C,0.0003773422511869115,286
cat110_DW,0.0003755507047278329,287
cat112_I,0.0003754040690851909,288
cat108_E,0.0003735019954068253,289
cat71_A,0.0003720590076881132,290
cat112_AM,0.00037006692449797156,291
cat112_D,0.00036974780751639373,292
cat98_D,0.00036548109898999553,293
cat110_BS,0.00036414188699176336,294
cat112_AL,0.0003620465831116269,295
cat95_A,0.0003611904435472962,296
cat54_A,0.00036118196686741845,297
cat113_BJ,0.0003590319208324195,298
cat74_A,0.0003578740305509984,299
cat111_I,0.0003567818972616784,300
cat106_K,0.0003539507164164237,301
cat112_H,0.0003500003883194223,302
cat113_AG,0.00034311818838123986,303
cat116_GC,0.0003424862236269573,304
cat84_B,0.00033968713887397534,305
cat65_A,0.0003384627441113282,306
cat112_AG,0.0003360206381442484,307
cat116_CK,0.00033598437676791456,308
cat40_A,0.00033591710754635835,309
cat24_A,0.00033333752601178086,310
cat113_N,0.00033327534882025654,311
cat104_K,0.00033114958402679577,312
cat116_CR,0.0003247336339612708,313
cat90_A,0.0003242992309248202,314
cat116_LM,0.0003156953794240783,315
cat113_AK,0.00031461909690556303,316
cat112_AT,0.0003101633519887122,317
cat113_L,0.0003098404601283891,318
cat116_KW,0.00030865930194512746,319
cat101_M,0.0003047960773743861,320
cat107_M,0.0003036547260254267,321
cat3_B,0.00030221228348573234,322
cat28_A,0.0003015703619644858,323
cat24_B,0.0002978288464455495,324
cat86_D,0.0002971048337968241,325
cat110_V,0.0002943314055846507,326
cat116_HJ,0.00029406138390711034,327
cat99_S,0.0002925366519054569,328
cat113_BN,0.00029123353916210657,329
cat88_D,0.0002906774559992911,330
cat112_X,0.00029054884903381733,331
cat116_DF,0.00028971008350132954,332
cat98_A,0.0002881945683129586,333
cat92_B,0.00028370297093922067,334
cat91_D,0.0002798309934515996,335
cat110_DK,0.00027374935330440884,336
cat43_A,0.00027371608546016474,337
cat110_C,0.00027324851102242096,338
cat112_AA,0.00026949139824802577,339
cat45_B,0.00026740655383605767,340
cat109_K,0.000267238053519612,341
cat116_HB,0.0002650743190078818,342
cat99_T,0.000264118817688648,343
cat116_LB,0.00026254205060841714,344
cat30_B,0.0002614925786916069,345
cat110_EF,0.00026025491824783033,346
cat113_X,0.00025963282745490905,347
cat30_A,0.000259038021848958,348
cat109_BQ,0.0002566726278976756,349
cat113_AW,0.00025608058610301546,350
cat88_A,0.00025318254772149274,351
cat113_BC,0.00025296898179783905,352
cat108_I,0.00025263301560884965,353
cat114_R,0.0002516666109494739,354
cat112_AE,0.00024748989445689314,355
cat29_B,0.00024551459776072564,356
cat113_I,0.0002454256757966465,357
cat115_R,0.0002451612671770997,358
cat113_BO,0.0002449862733284532,359
cat116_JR,0.00024304800740187414,360
cat65_B,0.00024180445250406764,361
cat112_AY,0.0002401575185046543,362
cat110_EE,0.00023818227679788442,363
cat113_BG,0.00023603445214791114,364
cat116_MD,0.0002336692627564378,365
cat116_IG,0.0002334129550844108,366
cat93_E,0.00023289674315918283,367
cat54_B,0.00023256715175814957,368
cat96_G,0.00023237393997737777,369
cat99_N,0.00023124966293396244,370
cat7_B,0.00022923939222208823,371
cat96_B,0.00022861374403835804,372
cat101_L,0.0002278804915969843,373
cat110_W,0.0002260787353692855,374
cat43_B,0.0002242758379300251,375
cat41_B,0.00022280027161761763,376
cat16_B,0.00022177759081674778,377
cat110_CI,0.0002181059281871426,378
cat16_A,0.00021610405840157145,379
cat98_C,0.00021116316365494167,380
cat102_A,0.00020991390351812086,381
cat113_AU,0.00020863046734670516,382
cat113_AO,0.00020821198456582424,383
cat116_HN,0.00020367558823491594,384
cat99_F,0.00020310322833380694,385
cat7_A,0.00020277096535031418,386
cat110_EA,0.00020237932783668757,387
cat85_B,0.0001970010046006993,388
cat112_R,0.00019617097344991542,389
cat116_LO,0.0001950581563712096,390
cat105_J,0.00019478943038753947,391
cat108_G,0.00019453344132932938,392
cat67_A,0.00018829597740105365,393
cat110_CR,0.00018540592764316343,394
cat112_P,0.00018179370369827698,395
cat17_B,0.00018121273961963644,396
cat77_C,0.00017958062570986243,397
cat99_K,0.0001786231622730681,398
cat116_KC,0.00017822204030972104,399
cat108_H,0.00017802010801512395,400
cat114_L,0.000176727640804454,401
cat98_E,0.00017655353595160891,402
cat46_A,0.00017542663813224587,403
cat116_FB,0.00017454065679026857,404
cat111_K,0.00017210772376942475,405
cat113_F,0.00017173839422183592,406
cat90_C,0.00017165470121561604,407
cat116_LN,0.00017145548107550578,408
cat116_EP,0.0001707462192040015,409
cat112_AU,0.0001680354854245901,410
cat104_L,0.0001672073865971312,411
cat104_J,0.00016674906394253106,412
cat59_B,0.00016662558709102003,413
cat116_GI,0.00016462744293931032,414
cat17_A,0.00016436452876155173,415
cat104_C,0.00016363594080979165,416
cat116_GX,0.00016266323498210396,417
cat85_C,0.00016135552826352796,418
cat116_HM,0.0001603109047004892,419
cat68_B,0.00015763624702961213,420
cat116_KI,0.0001568596315927556,421
cat110_DM,0.00015578941963996206,422
cat113_BK,0.00015520714487821582,423
cat112_V,0.00015461305425829876,424
cat112_Q,0.00015450339512655093,425
cat116_CW,0.00015268896748360042,426
cat109_G,0.0001518111253088591,427
cat114_O,0.00015058297183351792,428
cat112_W,0.000150550313591568,429
cat113_BF,0.00014937799632550868,430
cat80_C,0.00014903015484520323,431
cat110_AM,0.00014780582890751737,432
cat101_O,0.0001468488332018649,433
cat116_LF,0.00014368592766058293,434
cat18_B,0.0001435046623672142,435
cat116_LY,0.00014283365239801138,436
cat112_L,0.000140821118395745,437
cat116_KX,0.0001403663717234303,438
cat51_A,0.00013762204792231637,439
cat67_B,0.00013481295625944386,440
cat115_H,0.00013382425815451827,441
cat110_AP,0.0001327875170907521,442
cat112_T,0.00013240240363473964,443
cat78_B,0.00013017876575778623,444
cat14_B,0.00012989603817435883,445
cat116_CS,0.0001283007465071854,446
cat32_B,0.0001277254216440216,447
cat116_IH,0.00012656472296798148,448
cat107_D,0.00012654057285415812,449
cat112_M,0.00012635506763569168,450
cat42_A,0.0001263339113136592,451
cat86_C,0.00012372280538126728,452
cat33_A,0.00012348461067673792,453
cat116_EK,0.00012297565227597235,454
cat101_Q,0.00012288018110489916,455
cat116_DS,0.0001210415663606513,456
cat102_D,0.00011999703934220514,457
cat116_FD,0.00011879978161268656,458
cat116_LJ,0.00011766061728236607,459
cat116_HP,0.00011698424236448718,460
cat116_HA,0.00011590706084526744,461
cat14_A,0.00011473474687963009,462
cat61_A,0.00011425922603913032,463
cat116_GU,0.00011323408080104377,464
cat113_BH,0.00011217360954083469,465
cat112_AC,0.00011127890347191878,466
cat107_N,0.00011121019084757354,467
cat107_O,0.00011120911536194076,468
cat116_CB,0.00011057562504343307,469
cat32_A,0.00011002658929149889,470
cat108_F,0.00010660236942422475,471
cat109_BO,0.00010613246066377718,472
cat18_A,0.00010608333520923334,473
cat99_C,0.00010509824218820972,474
cat116_LW,0.00010367348558969787,475
cat21_B,0.00010109706855214214,476
cat102_E,0.0001007929349357495,477
cat110_AK,0.00010027076105076913,478
cat116_ID,9.895307565084788e-05,479
cat109_M,9.804286565295376e-05,480
cat114_U,9.739729834145091e-05,481
cat116_LQ,9.734083775976586e-05,482
cat103_F,9.66690893613716e-05,483
cat111_M,9.565311825971981e-05,484
cat99_R,9.477484240827143e-05,485
cat116_HH,9.443437104357394e-05,486
cat113_BD,9.341841315132769e-05,487
cat89_B,9.294831188733847e-05,488
cat116_EC,9.208958341110495e-05,489
cat116_LX,9.207344222975439e-05,490
cat42_B,9.198607267467972e-05,491
cat106_L,9.192301348619883e-05,492
cat91_E,9.15706377364778e-05,493
cat116_IC,8.816858415311168e-05,494
cat110_CH,8.787563498621618e-05,495
cat106_D,8.726988269648484e-05,496
cat51_B,8.687360999074656e-05,497
cat97_D,8.604785014135385e-05,498
cat110_DJ,8.532797720148594e-05,499
cat116_LD,8.49888931020261e-05,500
cat109_BU,8.396885496113549e-05,501
cat109_AT,8.341821896940015e-05,502
cat110_I,8.177993124606644e-05,503
cat110_T,8.128537155190418e-05,504
cat116_DI,8.080135380661854e-05,505
cat110_N,8.049742020333312e-05,506
cat112_AB,8.017802601564632e-05,507
cat113_AH,8.006818696804854e-05,508
cat78_D,8.006152632804299e-05,509
cat116_EO,7.997174959195724e-05,510
cat112_AO,7.975342614436839e-05,511
cat59_A,7.967222942109488e-05,512
cat116_GN,7.875177640113631e-05,513
cat116_BP,7.743935433151155e-05,514
cat116_HL,7.703664491518419e-05,515
cat110_AR,7.644441211869315e-05,516
cat116_DN,7.379488987857274e-05,517
cat116_IT,7.32941106354593e-05,518
cat110_E,7.327728449625351e-05,519
cat110_AD,7.295758438260162e-05,520
cat116_GJ,7.282426942013851e-05,521
cat116_CG,7.199031174037286e-05,522
cat113_AM,7.094872341769388e-05,523
cat46_B,7.072391782440608e-05,524
cat116_FR,7.059829758232164e-05,525
cat104_M,7.012551370932429e-05,526
cat109_AR,6.943879327018247e-05,527
cat85_D,6.937810504442266e-05,528
cat116_IF,6.875374691661487e-05,529
cat104_N,6.844048934955524e-05,530
cat99_E,6.814187615919718e-05,531
cat107_P,6.75475020200106e-05,532
cat116_GT,6.682374401596951e-05,533
cat116_LV,6.664523821152101e-05,534
cat112_AJ,6.553068767047757e-05,535
cat61_B,6.487953250670129e-05,536
cat63_B,6.337279063958747e-05,537
cat110_O,6.268837659124904e-05,538
cat116_BV,6.048257879438455e-05,539
cat113_BB,6.036369824946282e-05,540
cat116_CN,6.030495598209032e-05,541
cat33_B,6.020098858772079e-05,542
cat116_EA,5.9948356364476525e-05,543
cat116_DD,5.8969757443759106e-05,544
cat116_KR,5.776749167018591e-05,545
cat94_F,5.7711887415477247e-05,546
cat116_IU,5.7684058049326914e-05,547
cat34_A,5.760334857418221e-05,548
cat109_BD,5.697678891505812e-05,549
cat110_DL,5.6701772794662516e-05,550
cat113_AV,5.629554448449228e-05,551
cat58_A,5.576532021489839e-05,552
cat110_AY,5.564207193949547e-05,553
cat110_DH,5.5272309769451825e-05,554
cat113_AY,5.510970300172326e-05,555
cat106_M,5.4860195394443274e-05,556
cat116_JX,5.4680333407120866e-05,557
cat116_FH,5.466813506890109e-05,558
cat116_GM,5.453069252605899e-05,559
cat110_CG,5.293933124935505e-05,560
cat34_B,5.2074255805874574e-05,561
cat116_CI,5.172657804573889e-05,562
cat110_U,5.124479013187131e-05,563
cat116_DK,5.062139362107338e-05,564
cat109_BL,5.0484693700650715e-05,565
cat92_C,5.043520889973242e-05,566
cat112_B,5.0152874180330585e-05,567
cat91_F,4.946510002089477e-05,568
cat116_EL,4.938929643965649e-05,569
cat109_O,4.83904821337224e-05,570
cat112_BA,4.799001920289921e-05,571
cat116_JW,4.775610383356536e-05,572
cat105_A,4.699739409074734e-05,573
cat101_R,4.604664188717862e-05,574
cat109_BH,4.530083601997511e-05,575
cat98_B,4.459485159056966e-05,576
cat116_GA,4.4538778567250756e-05,577
cat107_Q,4.330071825902491e-05,578
cat109_R,4.314362767836949e-05,579
cat48_A,4.302789405215072e-05,580
cat109_AL,4.300801428647715e-05,581
cat35_B,4.298520467107986e-05,582
cat103_G,4.2858734087109e-05,583
cat116_MI,4.27602329084005e-05,584
cat116_E,4.2506675596920756e-05,585
cat116_KU,4.236345653869336e-05,586
cat116_BY,4.156047820949031e-05,587
cat116_KL,4.144930848243506e-05,588
cat47_A,4.1018038818519145e-05,589
cat55_B,3.9960556896169794e-05,590
cat116_CU,3.9605438241467236e-05,591
cat110_DI,3.919089895064691e-05,592
cat113_AI,3.884997585847105e-05,593
cat116_HC,3.8596637688089e-05,594
cat116_GL,3.8530278765909416e-05,595
cat47_B,3.850736427686182e-05,596
cat105_K,3.824450400174678e-05,597
cat116_EI,3.796363915961728e-05,598
cat77_D,3.641744600768173e-05,599
cat116_CP,3.5860427006089435e-05,600
cat110_CP,3.583349176779429e-05,601
cat110_EM,3.563771986975348e-05,602
cat110_BR,3.530747853298187e-05,603
cat116_JU,3.469845542410503e-05,604
cat110_G,3.454579876343349e-05,605
cat108_C,3.420321432546103e-05,606
cat105_C,3.3231982001035854e-05,607
cat116_EF,3.31089915610087e-05,608
cat104_A,3.28993247006663e-05,609
cat116_IQ,3.263848378838079e-05,610
cat110_CJ,3.262185347103475e-05,611
cat116_CT,3.23627563276078e-05,612
cat94_A,3.226676819727393e-05,613
cat110_X,3.1885367616343634e-05,614
cat109_AM,3.180134370359809e-05,615
cat116_BD,3.164565763903236e-05,616
cat116_MG,3.144264040921643e-05,617
cat116_KD,3.1022970767498934e-05,618
cat109_F,3.057171206895611e-05,619
cat109_N,3.0357065680266304e-05,620
cat78_C,2.9969623780758343e-05,621
cat116_EY,2.9643106021415294e-05,622
cat89_C,2.931205740211176e-05,623
cat77_A,2.9255023905994043e-05,624
cat116_KA,2.770743890383679e-05,625
cat116_DX,2.7693017580112222e-05,626
cat116_AF,2.7502469790873123e-05,627
cat116_ME,2.741634869078431e-05,628
cat116_KP,2.7084877861255548e-05,629
cat116_DT,2.6570521252270996e-05,630
cat110_BG,2.565394264382242e-05,631
cat116_KT,2.5437391536232744e-05,632
cat69_B,2.5103774059432186e-05,633
cat116_CD,2.395350966650122e-05,634
cat116_AW,2.3707105571293425e-05,635
cat110_CK,2.3361834992446017e-05,636
cat115_S,2.2925436415869668e-05,637
cat113_C,2.214519781865765e-05,638
cat69_A,2.2018462944282198e-05,639
cat109_CI,2.171428437156893e-05,640
cat58_B,2.170776515042177e-05,641
cat109_BX,2.1506584397463026e-05,642
cat116_BX,2.136516565802423e-05,643
cat116_LC,2.131464534059239e-05,644
cat109_CD,2.0401294601075966e-05,645
cat116_MA,2.0271246146626952e-05,646
cat116_LI,2.021077171299732e-05,647
cat116_DU,1.9638259407743364e-05,648
cat56_A,1.955259792237827e-05,649
cat115_G,1.9518046166619967e-05,650
cat109_Q,1.9108639006853132e-05,651
cat106_N,1.8662209036123513e-05,652
cat116_MJ,1.8581396331573812e-05,653
cat116_FC,1.8383367803264828e-05,654
cat104_P,1.8343569453869388e-05,655
cat86_A,1.8329679836670967e-05,656
cat116_ED,1.8031659604105955e-05,657
cat110_BQ,1.7935326915638535e-05,658
cat103_I,1.7529679718954503e-05,659
cat110_AW,1.7443439285797122e-05,660
cat116_HF,1.7189090225313177e-05,661
cat109_L,1.717757170510779e-05,662
cat116_KQ,1.6709529018685163e-05,663
cat116_FX,1.6650900990973915e-05,664
cat116_AC,1.6190212451052873e-05,665
cat116_MC,1.6059233501245347e-05,666
cat109_BJ,1.593171090666943e-05,667
cat110_DF,1.5833009265888775e-05,668
cat116_GB,1.5733891407525956e-05,669
cat109_X,1.5669566669964945e-05,670
cat109_AE,1.5513414996297365e-05,671
cat21_A,1.537827715023204e-05,672
cat116_LR,1.5101629872442132e-05,673
cat56_B,1.5091779277149525e-05,674
cat95_B,1.5090445355116942e-05,675
cat116_CF,1.5010499118636257e-05,676
cat116_LL,1.4899921420800984e-05,677
cat109_AX,1.4889721187814259e-05,678
cat48_B,1.4701024161865751e-05,679
cat103_H,1.4439032969444137e-05,680
cat115_F,1.4287904247973934e-05,681
cat116_HI,1.4202460122292488e-05,682
cat116_FE,1.405780717590742e-05,683
cat116_FT,1.3917485473787743e-05,684
cat116_MK,1.3587045898017777e-05,685
cat109_T,1.3558461159324435e-05,686
cat94_G,1.3346673511162207e-05,687
cat116_MO,1.3298389402711201e-05,688
cat60_B,1.2867265089352554e-05,689
cat114_V,1.2860546912731478e-05,690
cat108_J,1.2715151712959198e-05,691
cat110_BA,1.2588318347643753e-05,692
cat99_J,1.2526817225499075e-05,693
cat81_A,1.2508859688267923e-05,694
cat116_DH,1.2039806850029173e-05,695
cat116_HY,1.1860766363872695e-05,696
cat105_L,1.1713131482781229e-05,697
cat63_A,1.1285692913846644e-05,698
cat20_A,1.117215396538195e-05,699
cat116_IY,1.1077158485452791e-05,700
cat116_HW,1.1011682906082229e-05,701
cat110_J,1.0586268210405296e-05,702
cat110_AB,1.0564024661809266e-05,703
cat110_DR,1.0470916322752417e-05,704
cat109_D,1.0382966421658836e-05,705
cat106_C,1.0261988358171205e-05,706
cat113_BA,1.0167704216322969e-05,707
cat109_I,9.890216965556722e-06,708
cat109_AJ,9.551796377035467e-06,709
cat110_CT,9.403458772542441e-06,710
cat22_A,9.319710303035438e-06,711
cat110_AO,9.277204088423717e-06,712
cat110_AT,9.124297454523807e-06,713
cat116_K,9.11632584986486e-06,714
cat116_KN,9.095802830165713e-06,715
cat111_O,9.069084043204436e-06,716
cat20_B,8.8284112880211e-06,717
cat116_KB,8.775567978338252e-06,718
cat116_AO,8.535279190589676e-06,719
cat15_B,8.209072792343246e-06,720
cat115_T,8.156731436242175e-06,721
cat60_A,7.999986992453488e-06,722
cat116_IN,7.934991251418156e-06,723
cat116_MP,7.706998080421647e-06,724
cat110_DA,7.2650639313576536e-06,725
cat110_AU,7.260764522661613e-06,726
cat62_A,7.254504990834892e-06,727
cat116_GO,7.208999075664858e-06,728
cat110_BX,7.01464962529815e-06,729
cat110_BO,6.527383779700261e-06,730
cat89_D,6.312285200489762e-06,731
cat116_GR,6.291287887297004e-06,732
cat101_S,5.973072871062494e-06,733
cat109_AH,5.491661811257365e-06,734
cat87_A,5.14921749774075e-06,735
cat109_CL,5.099862908636131e-06,736
cat35_A,4.703545176924134e-06,737
cat110_DU,4.5306185268644445e-06,738
cat116_LT,4.3727553172900845e-06,739
cat116_KJ,4.1954637383931904e-06,740
cat110_BJ,4.180333375296797e-06,741
cat116_CO,3.956724422425106e-06,742
cat116_DW,3.2456380509050226e-06,743
cat73_C,3.2335111364121516e-06,744
cat109_AS,3.01729645052188e-06,745
